,0,1,2,3,4,5
0,Name,Date,Market Cap,Volume,Open,Close
1379,Bitcoin,2018-01-23,183260375708.0,4779406611.0,10894.0,11277.12
1380,Bitcoin,2018-01-22,184878210439.0,5012581424.0,10991.6,10894.0
1381,Bitcoin,2018-01-21,196828374433.0,4319501969.0,11703.5,10991.6
1382,Bitcoin,2018-01-20,222978421656.0,4520485016.0,13260.27,11703.5
1383,Bitcoin,2018-01-19,197698672433.0,4208563477.0,11758.47,13260.27
1384,Bitcoin,2018-01-18,194496634731.0,6558304864.0,11569.42,11758.47
1385,Bitcoin,2018-01-17,191882616843.0,10225958521.0,11415.39,11569.42
1386,Bitcoin,2018-01-16,197043955229.0,9677283153.0,11723.91,11415.39
1387,Bitcoin,2018-01-15,242193794409.0,3222958351.0,14412.0,11723.91
1388,Bitcoin,2018-01-14,243252295974.0,3336056551.0,14476.59,14412.0
1389,Bitcoin,2018-01-13,255265724751.0,3134247725.0,15193.31,14476.59
1390,Bitcoin,2018-01-12,247945818276.0,4021952803.0,14759.29,15193.31
1391,Bitcoin,2018-01-11,236008991342.0,5833888113.0,14050.57,14759.29
1392,Bitcoin,2018-01-10,260474112842.0,4969472883.0,15509.27,14050.57
1393,Bitcoin,2018-01-09,262044268423.0,4214092202.0,15604.72,15509.27
1394,Bitcoin,2018-01-08,266976271423.0,5752981090.0,15900.37,15604.72
1395,Bitcoin,2018-01-07,286074127681.0,3044989247.0,17039.87,15900.37
1396,Bitcoin,2018-01-06,307926110570.0,4240919831.0,18343.66,17039.87
1397,Bitcoin,2018-01-05,307774011688.0,6275687596.0,18336.92,18343.66
1398,Bitcoin,2018-01-04,268124738815.0,4217387188.0,15976.37,18336.92
1399,Bitcoin,2018-01-03,261505188676.0,3310355625.0,15583.89,15976.37
1400,Bitcoin,2018-01-02,257079617265.0,4130217904.0,15321.93,15583.89
1401,Bitcoin,2018-01-01,236440337972.0,2345478674.0,14093.61,15321.93
